[2026-06-25 15:31:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'NOT BOT', 'primary_guild': None, 'mfa_enabled': False, 'id': '1519621748549484555', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '7669', 'clan': None, 'bot': True, 'avatar': None}, 'session_type': 'normal', 'session_id': '99b6f227f2050f2d67f7f91c52830ffb', 'resume_gateway_url': 'wss://gateway-us-east1-b.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1519583920944054423'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['india', 'hongkong', 'dubai', 'singapore', 'jakarta'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1519621748549484555', 'flags_new': '565248', 'flags': 565248}, '_trace': ['["gateway-prd-arm-us-east1-b-gfg7",{"micros":165075,"calls":["id_created",{"micros":539,"calls":[]},"session_lookup_time",{"micros":2332,"calls":[]},"session_lookup_finished",{"micros":24,"calls":[]},"sessions-prd-gcp-us-east1-b-62",{"micros":161916,"calls":["start_session",{"micros":131756,"calls":["prd-rpc-57cbbcdfc8-2jcjd",{"micros":27579,"calls":["get_user",{"micros":8028},"get_guilds",{"micros":2238},"send_scheduled_deletion_message",{"micros":17},"guild_join_requests",{"micros":598},"authorized_ip_coro",{"micros":10},"pending_payments",{"micros":1264},"apex_experiments",{"micros":93971},"sessions_experiments",{"micros":9},"played_application_ids",{"micros":6},"linked_users",{"micros":6},"ad_personalization_toggles_disabled",{"micros":5},"regional_feature_config",{"micros":6}]}]},"starting_guild_connect",{"micros":39,"calls":[]},"presence_started",{"micros":387,"calls":[]},"guilds_started",{"micros":54,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":0,"calls":[]},"presence_connect",{"micros":29635,"calls":[]},"connect_finished",{"micros":29649,"calls":[]},"build_ready",{"micros":11,"calls":[]},"clean_ready",{"micros":2,"calls":[]},"optimize_ready",{"micros":1,"calls":[]},"split_ready",{"micros":0,"calls":[]}]}]}]']}}
[2026-06-25 15:31:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-06-25 15:31:30] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: 99b6f227f2050f2d67f7f91c52830ffb).
[2026-06-25 15:31:30] [DEBUG   ] discord.client: Dispatching event connect
[2026-06-25 15:31:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'application_command_counts': {}, 'afk_channel_id': None, 'banner': None, 'nsfw_level': 0, 'members': [{'user': {'username': 'NOT BOT', 'public_flags': 0, 'primary_guild': None, 'id': '1519621748549484555', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '7669', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1519634029425721416'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-06-25T09:23:06.097191+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'profile': None, 'application_id': None, 'guild_scheduled_events': [], 'premium_subscription_count': 0, 'system_channel_id': '1519583921417748483', 'voice_states': [], 'incidents_data': None, 'public_updates_channel_id': None, 'stickers': [], 'default_message_notifications': 0, 'owner_configured_content_level': 0, 'member_count': 3, 'id': '1519583920944054423', 'discovery_splash': None, 'latest_onboarding_question_id': None, 'verification_level': 0, 'official_message_color': None, 'max_members': 25000000, 'owner_id': '845146625542062100', 'name': 'BOT testing', 'explicit_content_filter': 0, 'premium_progress_bar_enabled': False, 'soundboard_sounds': [], 'stage_instances': [], 'system_channel_flags': 0, 'home_header': None, 'verification_role_id': None, 'features': [], 'threads': [], 'emojis': [], 'moderator_reporting': None, 'mfa_level': 0, 'inventory_settings': None, 'safety_alerts_channel_id': None, 'description': '', 'channels': [{'version': 1782367439447, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text channels', 'id': '1519583921417748481', 'flags': 0}, {'version': 1782367439457, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice channels', 'id': '1519583921417748482', 'flags': 0}, {'version': 1782367439472, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1519583921417748481', 'name': 'general', 'last_message_id': '1519639901166112829', 'id': '1519583921417748483', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1782367439504, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1519583921417748482', 'name': 'General', 'last_message_id': None, 'id': '1519583921879388190', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}], 'embedded_activities': [], 'splash': None, 'joined_at': '2026-06-25T09:23:06.097191+00:00', 'nsfw': False, 'premium_progress_bar_enabled_user_updated_at': None, 'vanity_url_code': None, 'max_video_channel_users': 25, 'max_stage_video_channel_users': 50, 'preferred_locale': 'en-US', 'premium_features': None, 'guild_space_settings': None, 'region': 'deprecated', 'hub_type': None, 'afk_timeout': 300, 'large': False, 'icon': None, 'activity_instances': [], 'presences': [], 'theme': None, 'lazy': True, 'rules_channel_id': None, 'version': 1782379289692, 'roles': [{'version': 1782367439441, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1519583920944054423', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1782379369351, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '8864258447638527', 'name': 'new role', 'mentionable': False, 'managed': False, 'id': '1519633686847557702', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1782379386070, 'unicode_emoji': None, 'tags': {'bot_id': '1519621748549484555'}, 'position': 1, 'permissions': '8', 'name': 'NOT BOT', 'mentionable': False, 'managed': True, 'id': '1519634029425721416', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'experiments': {'evaluation_id': None, 'assignments': []}, 'unavailable': False, 'game_application_ids': None, 'premium_tier': 0}}
[2026-06-25 15:31:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-06-25 15:31:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': '5e7a272f25bbbc9ce1b03184a732f9e8', 'members': [{'user': {'username': 'big_bhatmara', 'public_flags': 0, 'primary_guild': None, 'id': '732186816660373504', 'global_name': 'Sexy', 'display_name_styles': None, 'display_name': 'Sexy', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '75458701e4c914a91bff52168cc88ac2'}, 'roles': ['1519633686847557702'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-06-25T09:19:38.827000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'sintaakin', 'public_flags': 256, 'primary_guild': {'tag': 'FFAM', 'identity_guild_id': '282275654760660993', 'identity_enabled': True, 'badge': '5cc97dfa1411323631e171e74414c6e8'}, 'id': '845146625542062100', 'global_name': 'Sinta Akin', 'display_name_styles': None, 'display_name': 'Sinta Akin', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1511109357654249522', 'palette': 'clover', 'label': "Portugal's flag representation", 'expires_at': None, 'asset': 'nameplates/portugal/1511109357654249522/'}}, 'bot': False, 'avatar_decoration_data': {'sku_id': '1498717411958849686', 'expires_at': 1783666799, 'asset': 'a_1c4016e16beaa185cd8422a1f2071a20'}, 'avatar': 'ba5077a5cf8cd60d6b6f8786d724f26b'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-06-25T06:03:59.284000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'NOT BOT', 'public_flags': 0, 'primary_guild': None, 'id': '1519621748549484555', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '7669', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1519634029425721416'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-06-25T09:23:06.097191+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1519583920944054423', 'chunk_index': 0, 'chunk_count': 1}}
[2026-06-25 15:31:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-06-25 15:31:30] [DEBUG   ] discord.state: Processed a chunk for 3 members in guild ID 1519583920944054423.
[2026-06-25 15:31:32] [DEBUG   ] discord.client: Dispatching event guild_available
[2026-06-25 15:31:32] [DEBUG   ] discord.client: Dispatching event ready
[2026-06-25 15:31:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 4, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-06-25T09:46:35.199000+00:00', 'pinned': False, 'nonce': '1519639938579038208', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1519633686847557702'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-06-25T09:19:38.827000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1519639939824750722', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'muji', 'components': [], 'channel_type': 0, 'channel_id': '1519583921417748483', 'author': {'username': 'big_bhatmara', 'public_flags': 0, 'primary_guild': None, 'id': '732186816660373504', 'global_name': 'Sexy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '75458701e4c914a91bff52168cc88ac2'}, 'attachments': [], 'guild_id': '1519583920944054423'}}
[2026-06-25 15:31:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-06-25 15:31:35] [DEBUG   ] discord.client: Dispatching event message
[2026-06-25 15:31:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 5, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-06-25T09:46:35.569000+00:00', 'pinned': False, 'nonce': '14397289745751519648', 'mentions': [{'username': 'big_bhatmara', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1519633686847557702'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-06-25T09:19:38.827000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '732186816660373504', 'global_name': 'Sexy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '75458701e4c914a91bff52168cc88ac2'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1519634029425721416'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-06-25T09:23:06.097191+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1519639941376643073', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@732186816660373504> testo na bola na', 'components': [], 'channel_type': 0, 'channel_id': '1519583921417748483', 'author': {'username': 'NOT BOT', 'public_flags': 0, 'primary_guild': None, 'id': '1519621748549484555', 'global_name': None, 'display_name_styles': None, 'discriminator': '7669', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1519583920944054423'}}
[2026-06-25 15:31:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-06-25 15:31:35] [DEBUG   ] discord.client: Dispatching event message
[2026-06-25 15:31:35] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1519583921417748483/messages with {"content":"<@732186816660373504> testo na bola na","components":[],"nonce":"14397289745751519648","enforce_nonce":true,"tts":false} has returned 200
[2026-06-25 15:31:35] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (62df3a8bf3cb0dd93018dd80d06039f6).
[2026-06-25 15:31:35] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1519583921417748483/messages has received {'type': 0, 'content': '<@732186816660373504> testo na bola na', 'mentions': [{'id': '732186816660373504', 'username': 'big_bhatmara', 'avatar': '75458701e4c914a91bff52168cc88ac2', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Sexy', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-06-25T09:46:35.569000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1519639941376643073', 'channel_id': '1519583921417748483', 'author': {'id': '1519621748549484555', 'username': 'NOT BOT', 'avatar': None, 'discriminator': '7669', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '14397289745751519648'}
[2026-06-25 15:32:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2026-06-25 15:32:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
